General Imports|Annual Data,,,,,,,,,
Data Row Count,14176,,,,,,,,
Data Type,HTS Number,Description,Country,2020,2021,2022,2023,2024,2025
General Import Charges,94,"FURNITURE; BEDDING, CUSHIONS ETC.; LAMPS AND LIGHTING FITTINGS NESOI; ILLUMINATED SIGNS, NAMEPLATES AND THE LIKE; PREFABRICATED BUILDINGS",Suriname,6889.00,2049.00,2401.00,0.00,0.00,0.00
General Import Charges,94,"FURNITURE; BEDDING, CUSHIONS ETC.; LAMPS AND LIGHTING FITTINGS NESOI; ILLUMINATED SIGNS, NAMEPLATES AND THE LIKE; PREFABRICATED BUILDINGS",Svalbard and Jan Mayen,0.00,0.00,0.00,4000.00,0.00,0.00
General Import Charges,94,"FURNITURE; BEDDING, CUSHIONS ETC.; LAMPS AND LIGHTING FITTINGS NESOI; ILLUMINATED SIGNS, NAMEPLATES AND THE LIKE; PREFABRICATED BUILDINGS",Sweden,7042193.00,11473305.00,17478079.00,13428971.00,10747033.00,0.00
General Import Charges,94,"FURNITURE; BEDDING, CUSHIONS ETC.; LAMPS AND LIGHTING FITTINGS NESOI; ILLUMINATED SIGNS, NAMEPLATES AND THE LIKE; PREFABRICATED BUILDINGS",Switzerland,882320.00,1502030.00,2313812.00,2030303.00,2109726.00,0.00
General Import Charges,94,"FURNITURE; BEDDING, CUSHIONS ETC.; LAMPS AND LIGHTING FITTINGS NESOI; ILLUMINATED SIGNS, NAMEPLATES AND THE LIKE; PREFABRICATED BUILDINGS",Syria,11826.00,18607.00,13833.00,8236.00,12112.00,0.00
General Import Charges,94,"FURNITURE; BEDDING, CUSHIONS ETC.; LAMPS AND LIGHTING FITTINGS NESOI; ILLUMINATED SIGNS, NAMEPLATES AND THE LIKE; PREFABRICATED BUILDINGS",São Tomé and Príncipe,0.00,138178.00,0.00,20275.00,0.00,0.00
General Import Charges,94,"FURNITURE; BEDDING, CUSHIONS ETC.; LAMPS AND LIGHTING FITTINGS NESOI; ILLUMINATED SIGNS, NAMEPLATES AND THE LIKE; PREFABRICATED BUILDINGS",Taiwan,112437229.00,180242666.00,199915335.00,106373517.00,99787195.00,0.00
General Import Charges,94,"FURNITURE; BEDDING, CUSHIONS ETC.; LAMPS AND LIGHTING FITTINGS NESOI; ILLUMINATED SIGNS, NAMEPLATES AND THE LIKE; PREFABRICATED BUILDINGS",Tajikistan,501.00,579.00,548.00,0.00,0.00,0.00
General Import Charges,94,"FURNITURE; BEDDING, CUSHIONS ETC.; LAMPS AND LIGHTING FITTINGS NESOI; ILLUMINATED SIGNS, NAMEPLATES AND THE LIKE; PREFABRICATED BUILDINGS",Tanzania,2866.00,3952.00,294.00,2295.00,570.00,0.00
General Import Charges,94,"FURNITURE; BEDDING, CUSHIONS ETC.; LAMPS AND LIGHTING FITTINGS NESOI; ILLUMINATED SIGNS, NAMEPLATES AND THE LIKE; PREFABRICATED BUILDINGS",Thailand,59778938.00,100653419.00,160767488.00,82428026.00,95581620.00,0.00
General Import Charges,94,"FURNITURE; BEDDING, CUSHIONS ETC.; LAMPS AND LIGHTING FITTINGS NESOI; ILLUMINATED SIGNS, NAMEPLATES AND THE LIKE; PREFABRICATED BUILDINGS",Timor-Leste,0.00,0.00,0.00,0.00,5000.00,0.00
General Import Charges,94,"FURNITURE; BEDDING, CUSHIONS ETC.; LAMPS AND LIGHTING FITTINGS NESOI; ILLUMINATED SIGNS, NAMEPLATES AND THE LIKE; PREFABRICATED BUILDINGS",Togo,0.00,563.00,0.00,1383.00,650.00,0.00
General Import Charges,94,"FURNITURE; BEDDING, CUSHIONS ETC.; LAMPS AND LIGHTING FITTINGS NESOI; ILLUMINATED SIGNS, NAMEPLATES AND THE LIKE; PREFABRICATED BUILDINGS",Tokelau,0.00,0.00,355.00,0.00,0.00,0.00
General Import Charges,94,"FURNITURE; BEDDING, CUSHIONS ETC.; LAMPS AND LIGHTING FITTINGS NESOI; ILLUMINATED SIGNS, NAMEPLATES AND THE LIKE; PREFABRICATED BUILDINGS",Tonga,0.00,0.00,66.00,2196.00,10408.00,0.00
General Import Charges,94,"FURNITURE; BEDDING, CUSHIONS ETC.; LAMPS AND LIGHTING FITTINGS NESOI; ILLUMINATED SIGNS, NAMEPLATES AND THE LIKE; PREFABRICATED BUILDINGS",Trinidad and Tobago,54124.00,17020.00,32838.00,22576.00,4183.00,0.00
General Import Charges,94,"FURNITURE; BEDDING, CUSHIONS ETC.; LAMPS AND LIGHTING FITTINGS NESOI; ILLUMINATED SIGNS, NAMEPLATES AND THE LIKE; PREFABRICATED BUILDINGS",Tunisia,54583.00,91502.00,156555.00,87419.00,121007.00,0.00
General Import Charges,94,"FURNITURE; BEDDING, CUSHIONS ETC.; LAMPS AND LIGHTING FITTINGS NESOI; ILLUMINATED SIGNS, NAMEPLATES AND THE LIKE; PREFABRICATED BUILDINGS",Turkey,21535246.00,30550747.00,45251385.00,26628596.00,25522214.00,0.00
General Import Charges,94,"FURNITURE; BEDDING, CUSHIONS ETC.; LAMPS AND LIGHTING FITTINGS NESOI; ILLUMINATED SIGNS, NAMEPLATES AND THE LIKE; PREFABRICATED BUILDINGS",Turkmenistan,2531.00,4129.00,83.00,825.00,0.00,0.00
General Import Charges,94,"FURNITURE; BEDDING, CUSHIONS ETC.; LAMPS AND LIGHTING FITTINGS NESOI; ILLUMINATED SIGNS, NAMEPLATES AND THE LIKE; PREFABRICATED BUILDINGS",Turks and Caicos Islands,0.00,2400.00,4001.00,10008.00,4001.00,0.00
General Import Charges,94,"FURNITURE; BEDDING, CUSHIONS ETC.; LAMPS AND LIGHTING FITTINGS NESOI; ILLUMINATED SIGNS, NAMEPLATES AND THE LIKE; PREFABRICATED BUILDINGS",Tuvalu,0.00,0.00,7500.00,2021.00,5115.00,0.00
General Import Charges,94,"FURNITURE; BEDDING, CUSHIONS ETC.; LAMPS AND LIGHTING FITTINGS NESOI; ILLUMINATED SIGNS, NAMEPLATES AND THE LIKE; PREFABRICATED BUILDINGS",Uganda,50.00,578.00,523.00,374.00,0.00,0.00
General Import Charges,94,"FURNITURE; BEDDING, CUSHIONS ETC.; LAMPS AND LIGHTING FITTINGS NESOI; ILLUMINATED SIGNS, NAMEPLATES AND THE LIKE; PREFABRICATED BUILDINGS",Ukraine,1077958.00,1501900.00,1874241.00,1000244.00,1279854.00,0.00
General Import Charges,94,"FURNITURE; BEDDING, CUSHIONS ETC.; LAMPS AND LIGHTING FITTINGS NESOI; ILLUMINATED SIGNS, NAMEPLATES AND THE LIKE; PREFABRICATED BUILDINGS",United Arab Emirates,1758524.00,4141749.00,3783496.00,1195186.00,1282603.00,0.00
General Import Charges,94,"FURNITURE; BEDDING, CUSHIONS ETC.; LAMPS AND LIGHTING FITTINGS NESOI; ILLUMINATED SIGNS, NAMEPLATES AND THE LIKE; PREFABRICATED BUILDINGS",United Kingdom,16980594.00,26939694.00,40213328.00,38007686.00,42420102.00,0.00
General Import Charges,94,"FURNITURE; BEDDING, CUSHIONS ETC.; LAMPS AND LIGHTING FITTINGS NESOI; ILLUMINATED SIGNS, NAMEPLATES AND THE LIKE; PREFABRICATED BUILDINGS",Uruguay,40041.00,35891.00,51341.00,75967.00,73720.00,0.00
General Import Charges,94,"FURNITURE; BEDDING, CUSHIONS ETC.; LAMPS AND LIGHTING FITTINGS NESOI; ILLUMINATED SIGNS, NAMEPLATES AND THE LIKE; PREFABRICATED BUILDINGS",Uzbekistan,1803.00,46.00,24183.00,4373.00,2174.00,0.00
General Import Charges,94,"FURNITURE; BEDDING, CUSHIONS ETC.; LAMPS AND LIGHTING FITTINGS NESOI; ILLUMINATED SIGNS, NAMEPLATES AND THE LIKE; PREFABRICATED BUILDINGS",Vanuatu,3000.00,0.00,15106.00,0.00,1.00,0.00
General Import Charges,94,"FURNITURE; BEDDING, CUSHIONS ETC.; LAMPS AND LIGHTING FITTINGS NESOI; ILLUMINATED SIGNS, NAMEPLATES AND THE LIKE; PREFABRICATED BUILDINGS",Vatican City,4042.00,13770.00,31341.00,0.00,0.00,0.00
General Import Charges,94,"FURNITURE; BEDDING, CUSHIONS ETC.; LAMPS AND LIGHTING FITTINGS NESOI; ILLUMINATED SIGNS, NAMEPLATES AND THE LIKE; PREFABRICATED BUILDINGS",Venezuela,25753.00,4715.00,12.00,7938.00,6843.00,0.00
General Import Charges,94,"FURNITURE; BEDDING, CUSHIONS ETC.; LAMPS AND LIGHTING FITTINGS NESOI; ILLUMINATED SIGNS, NAMEPLATES AND THE LIKE; PREFABRICATED BUILDINGS",Vietnam,1364292129.00,2199494194.00,2589195108.00,1360201633.00,1752511329.00,0.00
General Import Charges,94,"FURNITURE; BEDDING, CUSHIONS ETC.; LAMPS AND LIGHTING FITTINGS NESOI; ILLUMINATED SIGNS, NAMEPLATES AND THE LIKE; PREFABRICATED BUILDINGS",West Bank,332.00,0.00,336.00,0.00,0.00,0.00
General Import Charges,94,"FURNITURE; BEDDING, CUSHIONS ETC.; LAMPS AND LIGHTING FITTINGS NESOI; ILLUMINATED SIGNS, NAMEPLATES AND THE LIKE; PREFABRICATED BUILDINGS",Yemen,37154.00,104843.00,200634.00,133896.00,108819.00,0.00
General Import Charges,94,"FURNITURE; BEDDING, CUSHIONS ETC.; LAMPS AND LIGHTING FITTINGS NESOI; ILLUMINATED SIGNS, NAMEPLATES AND THE LIKE; PREFABRICATED BUILDINGS",Zambia,28.00,17.00,0.00,0.00,1231.00,0.00
General Import Charges,94,"FURNITURE; BEDDING, CUSHIONS ETC.; LAMPS AND LIGHTING FITTINGS NESOI; ILLUMINATED SIGNS, NAMEPLATES AND THE LIKE; PREFABRICATED BUILDINGS",Zimbabwe,7509.00,11764.00,862.00,2181.00,5803.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Afghanistan,242.00,0.00,0.00,0.00,163.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Algeria,0.00,0.00,0.00,0.00,3243.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Andorra,667.00,962.00,75.00,225.00,283.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Anguilla,0.00,0.00,75.00,0.00,0.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Antigua and Barbuda,0.00,0.00,1200.00,0.00,603.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Argentina,20982.00,90997.00,108054.00,90092.00,84347.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Armenia,7509.00,8166.00,16363.00,27945.00,9707.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Aruba,600.00,0.00,16618.00,435.00,558.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Australia,925538.00,1291903.00,2003619.00,1619346.00,1224189.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Austria,1393571.00,1708377.00,2021962.00,2486902.00,1588149.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Azerbaijan,0.00,500.00,0.00,0.00,0.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Bahamas,298.00,2575.00,4.00,3.00,16092.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Bahrain,436.00,1846.00,6143.00,2320.00,4540.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Bangladesh,590439.00,827178.00,1397330.00,689346.00,675718.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Barbados,0.00,233.00,0.00,75.00,4000.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Belarus,31014.00,37279.00,21106.00,27755.00,6400.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Belgium,963836.00,1767516.00,1992411.00,1991416.00,1830757.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Bermuda,0.00,450.00,0.00,0.00,450.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Bhutan,0.00,0.00,0.00,450.00,0.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Bolivia,479.00,3960.00,846.00,1114.00,4986.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Bosnia and Herzegovina,147527.00,269443.00,468157.00,142185.00,306740.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Botswana,0.00,0.00,75.00,0.00,0.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Brazil,446784.00,721832.00,1519855.00,660333.00,772597.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",British Virgin Islands,0.00,0.00,17704.00,4772.00,0.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Brunei,264.00,0.00,1682.00,1308.00,650.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Bulgaria,894637.00,1016001.00,1419241.00,1162100.00,952293.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Burkina Faso,0.00,34.00,0.00,70.00,270.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Cabo Verde,0.00,821.00,0.00,2500.00,0.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Cambodia,6971740.00,13608680.00,18870620.00,17310861.00,21647873.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Cameroon,41065.00,124039.00,428564.00,13898.00,317456.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Canada,3369393.00,4025243.00,4819420.00,4085488.00,4033633.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Cayman Islands,150.00,1188.00,1070.00,450.00,75.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Central African Republic,2608.00,0.00,1222.00,0.00,0.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Chad,0.00,0.00,0.00,75.00,422.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Chile,8587.00,13843.00,14726.00,21832.00,22334.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",China,1565862668.00,3044828445.00,3262338092.00,1836137481.00,2007453778.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Christmas Island,3029.00,25.00,0.00,0.00,60218.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Cocos (Keeling) Islands,52112.00,7120.00,5052.00,100.00,2009.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Colombia,77186.00,264706.00,716587.00,487611.00,481522.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Comoros,0.00,0.00,1985.00,0.00,0.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Cook Islands,1.00,450.00,50251.00,0.00,0.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Costa Rica,509657.00,721647.00,703012.00,571227.00,893587.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Croatia,29839.00,55751.00,119159.00,191353.00,72855.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Curaçao,0.00,860.00,1.00,0.00,207.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Cyprus,57099.00,36141.00,17652.00,35980.00,24647.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Czechia (Czech Republic),1523473.00,3626899.00,5374898.00,4739017.00,3620806.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Côte d`Ivoire,0.00,6709.00,0.00,0.00,30200.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Democratic Republic of the Congo,0.00,4043.00,0.00,0.00,0.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Denmark,1244570.00,1373340.00,1784059.00,1371019.00,1054796.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Djibouti,0.00,0.00,0.00,0.00,0.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Dominica,100.00,1776.00,0.00,401.00,0.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Dominican Republic,255058.00,288035.00,374126.00,353224.00,377134.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Ecuador,18782.00,26739.00,31824.00,33853.00,46966.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Egypt,42028.00,62828.00,47453.00,86861.00,99910.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",El Salvador,12669.00,235918.00,173973.00,331788.00,189632.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Estonia,350871.00,652954.00,746576.00,651955.00,615560.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Eswatini (Swaziland),146.00,302.00,603.00,0.00,0.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Ethiopia,0.00,0.00,0.00,6888.00,0.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Falkland Islands,209.00,0.00,0.00,0.00,0.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Faroe Islands,0.00,231.00,189.00,214.00,217.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Fiji,4664.00,4916.00,3301.00,2183.00,3409.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Finland,185251.00,308385.00,413668.00,413978.00,469738.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",France,1481829.00,2674763.00,3711003.00,2303806.00,1923482.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",French Guiana,0.00,0.00,0.00,113.00,0.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",French Polynesia,0.00,3448.00,0.00,720.00,0.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",French Southern and Antarctic Lands,0.00,143.00,0.00,0.00,0.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Gabon,119.00,26874.00,319.00,0.00,0.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Gaza Strip,0.00,120.00,0.00,0.00,0.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Georgia,8641.00,6750.00,6187.00,6519.00,3939.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Germany,5413950.00,9106627.00,10246186.00,8015594.00,9079780.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Ghana,1746.00,549.00,0.00,277.00,1220.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Gibraltar,0.00,796.00,0.00,0.00,0.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Greece,55152.00,353261.00,399457.00,134439.00,222222.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Guadeloupe,1.00,606.00,1648.00,90.00,0.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Guatemala,203266.00,353299.00,403091.00,221196.00,364102.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Guinea,0.00,5629.00,650.00,0.00,600.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Guyana,0.00,0.00,64.00,0.00,4000.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Haiti,256481.00,602831.00,282127.00,257675.00,331876.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Honduras,24533.00,104459.00,142742.00,152716.00,94177.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Hong Kong,2890668.00,7829423.00,8496507.00,6457266.00,7020452.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Hungary,1432315.00,1956352.00,2430817.00,2137319.00,1860823.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Iceland,75.00,23315.00,21523.00,117.00,1110.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",India,11094780.00,21741245.00,30788428.00,19347596.00,19715703.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Indonesia,14160703.00,33385609.00,57567204.00,19872745.00,30447915.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Iraq,463.00,337.00,644.00,0.00,0.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Ireland,136294.00,112746.00,356812.00,156858.00,67213.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Israel,5754556.00,9684739.00,9747174.00,221559.00,273243.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Italy,5121992.00,6300945.00,10269499.00,8231268.00,8259475.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Jamaica,5228.00,3466.00,1115.00,1750.00,0.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Japan,6423363.00,14348050.00,16430040.00,11710537.00,10887083.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Jordan,1946.00,9084.00,2178.00,9269.00,3355.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Kazakhstan,0.00,0.00,79165.00,48559.00,12669.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Kenya,82514.00,306534.00,142268.00,144774.00,147028.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Kiribati,0.00,150.00,0.00,0.00,0.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Kosovo,0.00,0.00,0.00,0.00,1469.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Kuwait,75.00,670.00,600.00,5475.00,1322.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Kyrgyzstan,9276.00,29237.00,16609.00,10053.00,10730.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Laos,21594.00,11970.00,31661.00,44041.00,252568.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Latvia,104188.00,154991.00,179534.00,110891.00,201010.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Lebanon,321.00,954.00,6200.00,13650.00,2055.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Liberia,0.00,0.00,5050.00,0.00,0.00,0.00
General Import Charges,95,"TOYS, GAMES AND SPORTS EQUIPMENT; PARTS AND ACCESSORIES THEREOF",Libya,0.00,0.00,0.00,0.00,137.00,0.00
